grid_id,LDAC_suitability_elec,LDAC_suitability_gas,LDAC combined
8543b18bfffffff,0,0,0
8543b18ffffffff,0,0,0
8543b193fffffff,0,0,0
8543b19bfffffff,0,0,0
8543b1abfffffff,0,0,0
8543b1bbfffffff,0,0,0
8543b1c3fffffff,0,0,0
8543b1c7fffffff,0,0,0
8543b1cbfffffff,0,0,0
8543b1cffffffff,0,0,0
8543b1d3fffffff,0,0,0
8543b1d7fffffff,0,0,0
8543b1dbfffffff,0,0,0
8543b203fffffff,0,0,0
8543b207fffffff,0,0,0
8543b20bfffffff,0,0,0
8543b20ffffffff,0,0,0
8543b213fffffff,0,0,0
8543b217fffffff,0,0,0
8543b21bfffffff,0,0,0
8543b223fffffff,0,0,0
8543b227fffffff,0,0,0
8543b22bfffffff,0,0,0
8543b22ffffffff,0,0,0
8543b233fffffff,0,0,0
8543b237fffffff,0,0,0
8543b23bfffffff,0,0,0
8543b243fffffff,0,0,0
8543b247fffffff,0,0,0
8543b24bfffffff,0,0,0
8543b24ffffffff,0,0,0
8543b253fffffff,0,0,0
8543b257fffffff,0,0,0
8543b25bfffffff,0,0,0
8543b263fffffff,0,0,0
8543b267fffffff,0,0,0
8543b26bfffffff,0,0,0
8543b26ffffffff,0,0,0
8543b273fffffff,0,0,0
8543b277fffffff,0,0,0
8543b27bfffffff,0,0,0
8543b283fffffff,0,0,0
8543b287fffffff,0,0,0
8543b28bfffffff,0,0,0
8543b28ffffffff,0,0,0
8543b293fffffff,0,0,0
8543b297fffffff,0,0,0
8543b29bfffffff,0,0,0
8543b2a3fffffff,0,0,0
8543b2a7fffffff,0,0,0
8543b2abfffffff,0,0,0
8543b2affffffff,0,0,0
8543b2b3fffffff,0,0,0
8543b2b7fffffff,0,0,0
8543b2bbfffffff,0,0,0
8543b2c3fffffff,0,0,0
8543b2c7fffffff,0,0,0
8543b2cbfffffff,0,0,0
8543b2cffffffff,0,0,0
8543b2d3fffffff,0,0,0
8543b2d7fffffff,0,0,0
8543b2dbfffffff,0,0,0
8543b303fffffff,0,0,0
8543b307fffffff,0,0,0
8543b30bfffffff,0,0,0
8543b30ffffffff,0,0,0
8543b313fffffff,0,0,0
8543b317fffffff,0,0,0
8543b31bfffffff,0,0,0
8543b323fffffff,0,0,0
8543b327fffffff,0,0,0
8543b32bfffffff,0,0,0
8543b32ffffffff,0,0,0
8543b333fffffff,0,0,0
8543b337fffffff,0,0,0
8543b33bfffffff,0,0,0
8543b343fffffff,0,0,0
8543b347fffffff,0,0,0
8543b34bfffffff,0,0,0
8543b34ffffffff,0,0,0
8543b353fffffff,0,0,0
8543b357fffffff,0,0,0
8543b35bfffffff,0,0,0
8543b363fffffff,0,0,0
8543b367fffffff,0,0,0
8543b36bfffffff,0,0,0
8543b36ffffffff,0,0,0
8543b373fffffff,0,0,0
8543b377fffffff,0,0,0
8543b37bfffffff,0,0,0
8543b383fffffff,0,0,0
8543b387fffffff,0,0,0
8543b38bfffffff,0,0,0
8543b38ffffffff,0,0,0
8543b393fffffff,0,0,0
8543b397fffffff,0,0,0
8543b39bfffffff,0,0,0
8543b3a3fffffff,0,0,0
8543b3a7fffffff,0,0,0
8543b3abfffffff,0,0,0
8543b3affffffff,0,0,0
8543b3b3fffffff,0,0,0
8543b3b7fffffff,0,0,0
8543b3bbfffffff,0,0,0
8543b3c3fffffff,0,0,0
8543b3c7fffffff,0,0,0
8543b3cbfffffff,0,0,0
8543b3cffffffff,0,0,0
8543b3d3fffffff,0,0,0
8543b3d7fffffff,0,0,0
8543b3dbfffffff,0,0,0
8543b403fffffff,0,0,0
8543b407fffffff,0,0,0
8543b40bfffffff,0,0,0
8543b40ffffffff,0,0,0
8543b413fffffff,0,0,0
8543b417fffffff,0,0,0
8543b41bfffffff,0,0,0
8543b423fffffff,0,0,0
8543b427fffffff,0,0,0
8543b42bfffffff,0,0,0
8543b42ffffffff,0,0,0
8543b433fffffff,0,0,0
8543b437fffffff,0,0,0
8543b43bfffffff,0,0,0
8543b443fffffff,0,0,0
8543b447fffffff,0,0,0
8543b44bfffffff,0,0,0
8543b44ffffffff,0,0,0
8543b453fffffff,0,0,0
8543b457fffffff,0,0,0
8543b45bfffffff,0,0,0
8543b463fffffff,0,0,0
8543b467fffffff,0,0,0
8543b46bfffffff,0,0,0
8543b46ffffffff,0,0,0
8543b473fffffff,0,0,0
8543b477fffffff,0,0,0
8543b47bfffffff,0,0,0
8543b483fffffff,0,0,0
8543b487fffffff,0,0,0
8543b48bfffffff,0,0,0
8543b48ffffffff,0,0,0
8543b493fffffff,0,0,0
8543b497fffffff,0,0,0
8543b49bfffffff,0,0,0
8543b4a3fffffff,0,0,0
8543b4a7fffffff,0,0,0
8543b4abfffffff,0,0,0
8543b4affffffff,0,0,0
8543b4b3fffffff,0,0,0
8543b4b7fffffff,0,0,0
8543b4bbfffffff,0,0,0
8543b4c3fffffff,0,0,0
8543b4c7fffffff,0,0,0
8543b4cbfffffff,0,0,0
8543b4cffffffff,0,0,0
8543b4d3fffffff,0,0,0
8543b4d7fffffff,0,0,0
8543b4dbfffffff,0,0,0
8543b503fffffff,0,0,0
8543b50bfffffff,0,0,0
8543b50ffffffff,0,0,0
8543b51bfffffff,0,0,0
8543b52bfffffff,0,0,0
8543b543fffffff,0,0,0
8543b547fffffff,0,0,0
8543b54bfffffff,0,0,0
8543b54ffffffff,0,0,0
8543b553fffffff,0,0,0
8543b557fffffff,0,0,0
8543b55bfffffff,0,0,0
8543b563fffffff,0,0,0
8543b567fffffff,0,0,0
8543b56bfffffff,0,0,0
8543b56ffffffff,0,0,0
8543b573fffffff,0,0,0
8543b577fffffff,0,0,0
8543b57bfffffff,0,0,0
8543b5c3fffffff,0,0,0
8543b5c7fffffff,0,0,0
8543b5cbfffffff,0,0,0
8543b5cffffffff,0,0,0
8543b5d3fffffff,0,0,0
8543b5d7fffffff,0,0,0
8543b5dbfffffff,0,0,0
8543b603fffffff,0,0,0
8543b607fffffff,0,0,0
8543b60bfffffff,0,0,0
8543b60ffffffff,0,0,0
8543b613fffffff,0,0,0
8543b617fffffff,0,0,0
8543b61bfffffff,0,0,0
8543b623fffffff,0,0,0
8543b627fffffff,0,0,0
8543b62bfffffff,0,0,0
8543b62ffffffff,0,0,0
8543b633fffffff,0,0,0
8543b637fffffff,0,0,0
8543b63bfffffff,0,0,0
8543b643fffffff,0,0,0
8543b647fffffff,0,0,0
8543b64bfffffff,0,0,0
8543b64ffffffff,0,0,0
8543b653fffffff,0,0,0
8543b657fffffff,0,0,0
8543b65bfffffff,0,0,0
8543b663fffffff,0,0,0
8543b667fffffff,0,0,0
8543b66bfffffff,0,0,0
8543b66ffffffff,0,0,0
8543b673fffffff,0,0,0
8543b677fffffff,0,0,0
8543b67bfffffff,0,0,0
8543b683fffffff,0,0,0
8543b687fffffff,0,0,0
8543b68bfffffff,0,0,0
8543b68ffffffff,0,0,0
8543b693fffffff,0,0,0
8543b697fffffff,0,0,0
8543b69bfffffff,0,0,0
8543b6a3fffffff,0,0,0
8543b6a7fffffff,0,0,0
8543b6abfffffff,0,0,0
8543b6affffffff,0,0,0
8543b6b3fffffff,0,0,0
8543b6b7fffffff,0,0,0
8543b6bbfffffff,0,0,0
8543b6c3fffffff,0,0,0
8543b6c7fffffff,0,0,0
8543b6cbfffffff,0,0,0
8543b6cffffffff,0,0,0
8543b6d3fffffff,0,0,0
8543b6d7fffffff,0,0,0
8543b6dbfffffff,0,0,0
85520003fffffff,1.4,0,1.4
85520007fffffff,0,0,0
8552000bfffffff,1.4,0,1.4
8552000ffffffff,1.4,0,1.4
85520013fffffff,0,0,0
85520017fffffff,0,0,0
8552001bfffffff,1.4,0,1.4
85520023fffffff,0,0,0
85520027fffffff,0,0,0
8552002bfffffff,1.4,0,1.4
8552002ffffffff,1.4,0,1.4
85520033fffffff,0,0,0
85520037fffffff,0,0,0
8552003bfffffff,0,0,0
85520043fffffff,2.2,0,2.2
85520047fffffff,1.8,0,1.8
8552004bfffffff,2.2,0,2.2
8552004ffffffff,2.2,0,2.2
85520053fffffff,1.8,0,1.8
85520057fffffff,1.8,0,1.8
8552005bfffffff,1.8,0,1.8
85520063fffffff,1.8,0,1.8
85520067fffffff,1.4,0,1.4
8552006bfffffff,1.8,0,1.8
8552006ffffffff,1.8,0,1.8
85520073fffffff,1.8,0,1.8
85520077fffffff,1.4,0,1.4
8552007bfffffff,1.8,0,1.8
85520083fffffff,0,0,0
85520087fffffff,0,0,0
8552008bfffffff,0,0,0
8552008ffffffff,0,0,0
85520093fffffff,0,0,0
85520097fffffff,0,0,0
8552009bfffffff,1.4,0,1.4
855200a3fffffff,0,0,0
855200a7fffffff,0,0,0
855200abfffffff,0,0,0
855200affffffff,0,0,0
855200b3fffffff,0,0,0
855200b7fffffff,0,0,0
855200bbfffffff,0,0,0
855200c3fffffff,1.8,0,1.8
855200c7fffffff,1.4,0,1.4
855200cbfffffff,1.8,0,1.8
855200cffffffff,1.4,0,1.4
855200d3fffffff,1.8,0,1.8
855200d7fffffff,1.4,0,1.4
855200dbfffffff,2.2,0,2.2
85520103fffffff,0,0,0
85520107fffffff,0,0,0
8552010bfffffff,0,0,0
8552010ffffffff,0,0,0
85520113fffffff,0,0,0
85520117fffffff,0,0,0
8552011bfffffff,0,0,0
85520123fffffff,0,0,0
85520127fffffff,0,0,0
8552012bfffffff,0,0,0
8552012ffffffff,0,0,0
85520133fffffff,0,0,0
85520137fffffff,0,0,0
8552013bfffffff,0,0,0
85520143fffffff,1.4,0,1.4
85520147fffffff,1.4,0,1.4
8552014bfffffff,1.8,0,1.8
8552014ffffffff,1.4,0,1.4
85520153fffffff,0,0,0
85520157fffffff,0,0,0
8552015bfffffff,1.4,0,1.4
85520163fffffff,0,0,0
85520167fffffff,0,0,0
8552016bfffffff,1.4,0,1.4
8552016ffffffff,0,0,0
85520173fffffff,0,0,0
85520177fffffff,0,0,0
8552017bfffffff,1.4,0,1.4
85520183fffffff,0,0,0
85520187fffffff,0,0,0
8552018bfffffff,0,0,0
8552018ffffffff,0,0,0
85520193fffffff,0,0,0
85520197fffffff,0,0,0
8552019bfffffff,0,0,0
855201a3fffffff,0,0,0
855201a7fffffff,0,0,0
855201abfffffff,0,0,0
855201affffffff,0,0,0
855201b3fffffff,0,0,0
855201b7fffffff,0,0,0
855201bbfffffff,0,0,0
855201c3fffffff,0,0,0
855201c7fffffff,0,0,0
855201cbfffffff,0,0,0
855201cffffffff,0,0,0
855201d3fffffff,0,0,0
855201d7fffffff,0,0,0
855201dbfffffff,0,0,0
85520203fffffff,2.6,0,2.6
85520207fffffff,2.2,0,2.2
8552020bfffffff,2.6,0,2.6
8552020ffffffff,0,0,0
85520213fffffff,2.6,0,2.6
85520217fffffff,2.2,0,2.2
8552021bfffffff,2.6,0,2.6
85520223fffffff,0,0,0
85520227fffffff,2.6,0,2.6
8552022bfffffff,0,0,0
8552022ffffffff,0,0,0
85520233fffffff,2.2,0,2.2
85520237fffffff,2.2,0,2.2
8552023bfffffff,0,0,0
85520243fffffff,0,0,0
85520247fffffff,0,0,0
8552024bfffffff,0,0,0
8552024ffffffff,0,0,0
85520253fffffff,0,0,0
85520257fffffff,0,0,0
8552025bfffffff,0,0,0
85520263fffffff,0,0,0
85520267fffffff,0,0,0
8552026bfffffff,0,0,0
8552026ffffffff,0,0,0
85520273fffffff,0,0,0
85520277fffffff,0,0,0
8552027bfffffff,0,0,0
85520283fffffff,2.2,0,2.2
85520287fffffff,2.2,0,2.2
8552028bfffffff,2.2,0,2.2
8552028ffffffff,2.6,0,2.6
85520293fffffff,1.8,0,1.8
85520297fffffff,2.2,0,2.2
8552029bfffffff,2.2,0,2.2
855202a3fffffff,2.2,0,2.2
855202a7fffffff,2.2,0,2.2
855202abfffffff,2.2,0,2.2
855202affffffff,2.2,0,2.2
855202b3fffffff,2.6,0,2.6
855202b7fffffff,2.2,0,2.2
855202bbfffffff,2.6,0,2.6
855202c3fffffff,2.6,0,2.6
855202c7fffffff,2.6,0,2.6
855202cbfffffff,2.6,0,2.6
855202cffffffff,2.6,0,2.6
855202d3fffffff,2.6,0,2.6
855202d7fffffff,2.2,0,2.2
855202dbfffffff,0,0,0
85520303fffffff,2.6,0,2.6
85520307fffffff,2.2,0,2.2
8552030bfffffff,2.2,0,2.2
8552030ffffffff,2.6,0,2.6
85520313fffffff,2.6,0,2.6
85520317fffffff,2.6,0,2.6
8552031bfffffff,2.2,0,2.2
85520323fffffff,2.6,0,2.6
85520327fffffff,2.2,0,2.2
8552032bfffffff,2.6,0,2.6
8552032ffffffff,2.6,0,2.6
85520333fffffff,2.2,0,2.2
85520337fffffff,2.2,0,2.2
8552033bfffffff,2.6,0,2.6
85520343fffffff,2.2,0,2.2
85520347fffffff,2.6,0,2.6
8552034bfffffff,0,0,0
8552034ffffffff,2.6,0,2.6
85520353fffffff,2.2,0,2.2
85520357fffffff,2.2,0,2.2
8552035bfffffff,2.6,0,2.6
85520363fffffff,2.6,0,2.6
85520367fffffff,2.6,0,2.6
8552036bfffffff,2.6,0,2.6
8552036ffffffff,2.6,0,2.6
85520373fffffff,2.6,0,2.6
85520377fffffff,2.6,0,2.6
8552037bfffffff,2.6,0,2.6
85520383fffffff,2.2,0,2.2
85520387fffffff,2.2,0,2.2
8552038bfffffff,2.2,0,2.2
8552038ffffffff,2.2,0,2.2
85520393fffffff,1.8,0,1.8
85520397fffffff,1.8,0,1.8
8552039bfffffff,1.8,0,1.8
855203a3fffffff,1.8,0,1.8
855203a7fffffff,1.8,0,1.8
855203abfffffff,2.2,0,2.2
855203affffffff,1.8,0,1.8
855203b3fffffff,1.8,0,1.8
855203b7fffffff,1.8,0,1.8
855203bbfffffff,2.2,0,2.2
855203c3fffffff,1.8,0,1.8
855203c7fffffff,2.2,0,2.2
855203cbfffffff,2.2,0,2.2
855203cffffffff,1.8,0,1.8
855203d3fffffff,1.8,0,1.8
855203d7fffffff,1.8,0,1.8
855203dbfffffff,1.8,0,1.8
85520403fffffff,1.4,0,1.4
85520407fffffff,0,0,0
8552040bfffffff,1.8,0,1.8
8552040ffffffff,1.4,0,1.4
85520413fffffff,1.8,0,1.8
85520417fffffff,1.4,0,1.4
8552041bfffffff,1.8,0,1.8
85520423fffffff,0,0,0
85520427fffffff,0,0,0
8552042bfffffff,0,0,0
8552042ffffffff,0,0,0
85520433fffffff,0,0,0
85520437fffffff,0,0,0
8552043bfffffff,0,0,0
85520443fffffff,2.2,0,2.2
85520447fffffff,2.2,0,2.2
8552044bfffffff,2.6,0,2.6
8552044ffffffff,2.2,0,2.2
85520453fffffff,2.2,0,2.2
85520457fffffff,1.8,0,1.8
8552045bfffffff,2.2,0,2.2
85520463fffffff,1.8,0,1.8
85520467fffffff,1.4,0,1.4
8552046bfffffff,1.8,0,1.8
8552046ffffffff,1.8,0,1.8
85520473fffffff,1.8,0,1.8
85520477fffffff,1.4,0,1.4
8552047bfffffff,1.8,0,1.8
85520483fffffff,2.2,0,2.2
85520487fffffff,1.8,0,1.8
8552048bfffffff,1.8,0,1.8
8552048ffffffff,1.8,0,1.8
85520493fffffff,2.2,0,2.2
85520497fffffff,2.2,0,2.2
8552049bfffffff,2.2,0,2.2
855204a3fffffff,0,0,0
855204a7fffffff,1.4,0,1.4
855204abfffffff,1.4,0,1.4
855204affffffff,1.4,0,1.4
855204b3fffffff,0,0,0
855204b7fffffff,1.8,0,1.8
855204bbfffffff,1.4,0,1.4
855204c3fffffff,2.2,0,2.2
855204c7fffffff,1.8,0,1.8
855204cbfffffff,2.2,0,2.2
855204cffffffff,1.8,0,1.8
855204d3fffffff,2.6,0,2.6
855204d7fffffff,2.2,0,2.2
855204dbfffffff,2.6,0,2.6
85520503fffffff,0,0,0
85520507fffffff,1.4,0,1.4
8552050bfffffff,0,0,0
8552050ffffffff,0,0,0
85520513fffffff,1.4,0,1.4
85520517fffffff,1.4,0,1.4
8552051bfffffff,0,0,0
85520523fffffff,0,0,0
85520527fffffff,1.4,0,1.4
8552052bfffffff,0,0,0
8552052ffffffff,0,0,0
85520533fffffff,1.4,0,1.4
85520537fffffff,1.4,0,1.4
8552053bfffffff,0,0,0
85520543fffffff,0,0,0
85520547fffffff,0,0,0
8552054bfffffff,0,0,0
8552054ffffffff,0,0,0
85520553fffffff,0,0,0
85520557fffffff,0,0,0
8552055bfffffff,0,0,0
85520563fffffff,0,0,0
85520567fffffff,0,0,0
8552056bfffffff,0,0,0
8552056ffffffff,0,0,0
85520573fffffff,0,0,0
85520577fffffff,0,0,0
8552057bfffffff,0,0,0
85520583fffffff,1.8,0,1.8
85520587fffffff,2.2,0,2.2
8552058bfffffff,1.8,0,1.8
8552058ffffffff,1.8,0,1.8
85520593fffffff,2.2,0,2.2
85520597fffffff,2.2,0,2.2
8552059bfffffff,1.8,0,1.8
855205a3fffffff,2.2,0,2.2
855205a7fffffff,2.2,0,2.2
855205abfffffff,1.8,0,1.8
855205affffffff,1.8,0,1.8
855205b3fffffff,2.2,0,2.2
855205b7fffffff,2.2,0,2.2
855205bbfffffff,1.8,0,1.8
855205c3fffffff,1.4,0,1.4
855205c7fffffff,1.4,0,1.4
855205cbfffffff,0,0,0
855205cffffffff,0,0,0
855205d3fffffff,1.4,0,1.4
855205d7fffffff,1.8,0,1.8
855205dbfffffff,1.4,0,1.4
85520603fffffff,0,0,0
85520607fffffff,0,0,0
8552060bfffffff,0,0,0
8552060ffffffff,0,0,0
85520613fffffff,0,0,0
85520617fffffff,0,0,0
8552061bfffffff,0,0,0
85520623fffffff,2.2,0,2.2
85520627fffffff,1.8,0,1.8
8552062bfffffff,1.8,0,1.8
8552062ffffffff,1.8,0,1.8
85520633fffffff,0,0,0
85520637fffffff,2.2,0,2.2
8552063bfffffff,0,0,0
85520643fffffff,0,0,0
85520647fffffff,0,0,0
8552064bfffffff,0,0,0
8552064ffffffff,0,0,0
85520653fffffff,0,0,0
85520657fffffff,0,0,0
8552065bfffffff,0,0,0
85520663fffffff,2.2,0,2.2
85520667fffffff,1.8,0,1.8
8552066bfffffff,2.2,0,2.2
8552066ffffffff,2.2,0,2.2
85520673fffffff,0,0,0
85520677fffffff,1.8,0,1.8
8552067bfffffff,0,0,0
85520683fffffff,0,0,0
85520687fffffff,0,0,0
8552068bfffffff,0,0,0
8552068ffffffff,0,0,0
85520693fffffff,2.6,0,2.6
85520697fffffff,2.6,0,2.6
8552069bfffffff,0,0,0
855206a3fffffff,2.6,0,2.6
855206a7fffffff,2.2,0,2.2
855206abfffffff,0,0,0
855206affffffff,2.2,0,2.2
855206b3fffffff,2.6,0,2.6
855206b7fffffff,2.2,0,2.2
855206bbfffffff,0,0,0
855206c3fffffff,2.6,0,2.6
855206c7fffffff,0,0,0
855206cbfffffff,0,0,0
855206cffffffff,0,0,0
855206d3fffffff,2.6,0,2.6
855206d7fffffff,0,0,0
855206dbfffffff,2.6,0,2.6
85520803fffffff,0,0,0
85520807fffffff,0,0,0
8552080bfffffff,0,0,0
8552080ffffffff,0,0,0
85520813fffffff,0,0,0
85520817fffffff,0,0,0
8552081bfffffff,0,0,0
85520823fffffff,1.4,0,1.4
85520827fffffff,1.4,0,1.4
8552082bfffffff,0,0,0
8552082ffffffff,1.4,0,1.4
85520833fffffff,0,0,0
85520837fffffff,1.4,0,1.4
8552083bfffffff,0,0,0
85520843fffffff,0,0,0
85520847fffffff,0,0,0
8552084bfffffff,0,0,0
8552084ffffffff,0,0,0
85520853fffffff,0,0,0
85520857fffffff,0,0,0
8552085bfffffff,0,0,0
85520863fffffff,0,0,0
85520867fffffff,0,0,0
85520873fffffff,0,0,0
85520877fffffff,0,0,0
8552087bfffffff,0,0,0
85520883fffffff,0,0,0
85520887fffffff,0,0,0
8552088bfffffff,0,0,0
8552088ffffffff,0,0,0
85520893fffffff,0,0,0
85520897fffffff,0,0,0
8552089bfffffff,0,0,0
855208a3fffffff,0,0,0
855208a7fffffff,0,0,0
855208abfffffff,0,0,0
855208affffffff,0,0,0
855208b3fffffff,0,0,0
855208b7fffffff,0,0,0
855208bbfffffff,0,0,0
855208c3fffffff,0,0,0
855208c7fffffff,0,0,0
855208cbfffffff,0,0,0
855208cffffffff,0,0,0
855208d3fffffff,0,0,0
855208d7fffffff,0,0,0
855208dbfffffff,0,0,0
85520903fffffff,2.2,0,2.2
85520907fffffff,2.2,0,2.2
8552090bfffffff,2.6,0,2.6
8552090ffffffff,2.6,0,2.6
85520913fffffff,2.2,0,2.2
85520917fffffff,2.2,0,2.2
8552091bfffffff,2.2,0,2.2
85520923fffffff,1.8,0,1.8
8552092bfffffff,2.2,0,2.2
8552092ffffffff,1.8,0,1.8
85520933fffffff,1.8,0,1.8
85520937fffffff,1.8,0,1.8
8552093bfffffff,2.2,0,2.2
85520943fffffff,1.8,0,1.8
85520947fffffff,2.2,0,2.2
8552094ffffffff,1.8,0,1.8
85520953fffffff,1.8,0,1.8
85520957fffffff,2.2,0,2.2
8552095bfffffff,1.8,0,1.8
85520963fffffff,2.2,0,2.2
85520967fffffff,2.2,0,2.2
8552096bfffffff,1.8,0,1.8
8552096ffffffff,1.8,0,1.8
85520973fffffff,2.6,0,2.6
85520977fffffff,2.2,0,2.2
8552097bfffffff,2.2,0,2.2
85520983fffffff,1.4,0,1.4
85520987fffffff,1.4,0,1.4
8552098bfffffff,1.8,0,1.8
8552098ffffffff,1.8,0,1.8
85520993fffffff,0,0,0
85520997fffffff,0,0,0
8552099bfffffff,1.4,0,1.4
855209a3fffffff,1.4,0,1.4
855209a7fffffff,1.4,0,1.4
855209abfffffff,1.8,0,1.8
855209affffffff,1.8,0,1.8
855209b3fffffff,1.4,0,1.4
855209b7fffffff,1.4,0,1.4
855209bbfffffff,1.8,0,1.8
855209c3fffffff,1.8,0,1.8
855209c7fffffff,1.8,0,1.8
855209cbfffffff,1.8,0,1.8
855209cffffffff,1.8,0,1.8
855209d3fffffff,1.4,0,1.4
855209d7fffffff,1.8,0,1.8
855209dbfffffff,1.4,0,1.4
85520a93fffffff,0,0,0
85520a97fffffff,0,0,0
85520b93fffffff,0,0,0
85520b97fffffff,1.4,0,1.4
85520c03fffffff,0,0,0
85520c07fffffff,0,0,0
85520c0bfffffff,0,0,0
85520c0ffffffff,0,0,0
85520c13fffffff,0,0,0
85520c17fffffff,0,0,0
85520c1bfffffff,0,0,0
85520c23fffffff,0,0,0
85520c27fffffff,0,0,0
85520c2bfffffff,0,0,0
85520c2ffffffff,0,0,0
85520c33fffffff,0,0,0
85520c37fffffff,0,0,0
85520c3bfffffff,0,0,0
85520c43fffffff,0,0,0
85520c47fffffff,0,0,0
85520c4bfffffff,0,0,0
85520c4ffffffff,0,0,0
85520c53fffffff,0,0,0
85520c57fffffff,0,0,0
85520c5bfffffff,0,0,0
85520c63fffffff,0,0,0
85520c67fffffff,0,0,0
85520c6bfffffff,0,0,0
85520c6ffffffff,0,0,0
85520c73fffffff,0,0,0
85520c77fffffff,0,0,0
85520c7bfffffff,0,0,0
85520c83fffffff,0,0,0
85520c87fffffff,0,0,0
85520c8bfffffff,0,0,0
85520c8ffffffff,0,0,0
85520c93fffffff,0,0,0
85520c97fffffff,0,0,0
85520c9bfffffff,0,0,0
85520ca3fffffff,0,0,0
85520ca7fffffff,0,0,0
85520cabfffffff,0,0,0
85520caffffffff,0,0,0
85520cb3fffffff,0,0,0
85520cb7fffffff,0,0,0
85520cbbfffffff,0,0,0
85520cc3fffffff,0,0,0
85520cc7fffffff,0,0,0
85520ccbfffffff,0,0,0
85520ccffffffff,0,0,0
85520cd3fffffff,0,0,0
85520cd7fffffff,0,0,0
85520cdbfffffff,0,0,0
85520d03fffffff,0,0,0
85520d07fffffff,0,0,0
85520d0bfffffff,0,0,0
85520d0ffffffff,0,0,0
85520d13fffffff,0,0,0
85520d17fffffff,0,0,0
85520d1bfffffff,0,0,0
85520d23fffffff,0,0,0
85520d27fffffff,0,0,0
85520d2bfffffff,0,0,0
85520d2ffffffff,0,0,0
85520d33fffffff,0,0,0
85520d37fffffff,0,0,0
85520d3bfffffff,0,0,0
85520d43fffffff,0,0,0
85520d47fffffff,0,0,0
85520d4bfffffff,0,0,0
85520d4ffffffff,0,0,0
85520d53fffffff,0,0,0
85520d57fffffff,0,0,0
85520d5bfffffff,0,0,0
85520d63fffffff,0,0,0
85520d67fffffff,0,0,0
85520d6bfffffff,0,0,0
85520d6ffffffff,1.4,0,1.4
85520d73fffffff,0,0,0
85520d77fffffff,0,0,0
85520d7bfffffff,0,0,0
85520d83fffffff,0,0,0
85520d87fffffff,0,0,0
85520d8bfffffff,0,0,0
85520d8ffffffff,0,0,0
85520d93fffffff,0,0,0
85520d97fffffff,0,0,0
85520d9bfffffff,0,0,0
85520da3fffffff,0,0,0
85520da7fffffff,0,0,0
85520dabfffffff,0,0,0
85520daffffffff,0,0,0
85520db3fffffff,0,0,0
85520db7fffffff,0,0,0
85520dbbfffffff,0,0,0
85520dc3fffffff,0,0,0
85520dc7fffffff,0,0,0
85520dcbfffffff,0,0,0
85520dcffffffff,0,0,0
85520dd3fffffff,0,0,0
85520dd7fffffff,0,0,0
85520ddbfffffff,0,0,0
85520e03fffffff,1.8,0,1.8
85520e07fffffff,2.2,0,2.2
85520e0bfffffff,2.2,0,2.2
85520e0ffffffff,2.2,0,2.2
85520e13fffffff,1.4,0,1.4
85520e17fffffff,1.8,0,1.8
85520e1bfffffff,1.8,0,1.8
85520e23fffffff,0,0,0
85520e27fffffff,0,0,0
85520e2bfffffff,2.6,0,2.6
85520e2ffffffff,0,0,0
85520e33fffffff,2.2,0,2.2
85520e37fffffff,0,0,0
85520e3bfffffff,2.2,0,2.2
85520e43fffffff,2.6,0,2.6
85520e47fffffff,2.2,0,2.2
85520e4bfffffff,2.6,0,2.6
85520e4ffffffff,2.6,0,2.6
85520e53fffffff,2.2,0,2.2
85520e57fffffff,2.2,0,2.2
85520e5bfffffff,2.6,0,2.6
85520e63fffffff,2.6,0,2.6
85520e67fffffff,2.6,0,2.6
85520e73fffffff,2.2,0,2.2
85520e77fffffff,2.6,0,2.6
85520e7bfffffff,2.6,0,2.6
85520e83fffffff,0,0,0
85520e87fffffff,1.4,0,1.4
85520e8bfffffff,1.4,0,1.4
85520e8ffffffff,1.4,0,1.4
85520e93fffffff,0,0,0
85520e97fffffff,0,0,0
85520e9bfffffff,0,0,0
85520ea3fffffff,1.4,0,1.4
85520ea7fffffff,0,0,0
85520eabfffffff,1.8,0,1.8
85520eaffffffff,0,0,0
85520eb3fffffff,1.4,0,1.4
85520eb7fffffff,0,0,0
85520ebbfffffff,1.4,0,1.4
85520ec3fffffff,1.8,0,1.8
85520ec7fffffff,1.8,0,1.8
85520ecbfffffff,2.2,0,2.2
85520ecffffffff,1.8,0,1.8
85520ed3fffffff,1.4,0,1.4
85520ed7fffffff,1.4,0,1.4
85520edbfffffff,1.8,0,1.8
85521117fffffff,0,0,0
85521123fffffff,2.6,0,2.6
85521127fffffff,2.6,0,2.6
8552112ffffffff,2.6,0,2.6
85521133fffffff,0,0,0
85521137fffffff,2.6,0,2.6
8552113bfffffff,2.6,0,2.6
85521183fffffff,0,0,0
85521187fffffff,0,0,0
8552118bfffffff,0,0,0
8552118ffffffff,0,0,0
85521193fffffff,0,0,0
85521197fffffff,0,0,0
8552119bfffffff,0,0,0
855211a3fffffff,0,0,0
855211a7fffffff,0,0,0
855211abfffffff,0,0,0
855211affffffff,0,0,0
855211b3fffffff,0,0,0
855211b7fffffff,0,0,0
855211bbfffffff,0,0,0
855214a7fffffff,2.2,1.8,2.2
855214b7fffffff,2.2,1.8,2.2
85521503fffffff,0,0,0
85521507fffffff,0,0,0
8552150bfffffff,0,0,0
8552150ffffffff,0,0,0
85521513fffffff,0,0,0
85521517fffffff,0,0,0
